Timestamp,Wind Speed (m/s),AC Power (MW),DC Power (MW),Generator Output (MW)
2025-06-25 06:00:00-06:00,14.880790374036136,495.0,505.10204081632656,520.7237534188934
2025-06-25 06:05:00-06:00,14.371753282943459,495.0,505.10204081632656,520.7237534188934
2025-06-25 06:10:00-06:00,14.823255517735557,495.0,505.10204081632656,520.7237534188934
2025-06-25 06:15:00-06:00,15.745878223215534,495.0,505.10204081632656,520.7237534188934
2025-06-25 06:20:00-06:00,16.514268502219583,495.0,505.10204081632656,520.7237534188934
2025-06-25 06:25:00-06:00,16.743621105064584,495.0,505.10204081632656,520.7237534188934
2025-06-25 06:30:00-06:00,13.661650992036343,495.0,505.10204081632656,520.7237534188934
2025-06-25 06:35:00-06:00,15.245220418763026,495.0,505.10204081632656,520.7237534188934
2025-06-25 06:40:00-06:00,13.658012919235262,495.0,505.10204081632656,520.7237534188934
2025-06-25 06:45:00-06:00,14.349139578315512,495.0,505.10204081632656,520.7237534188934
2025-06-25 06:50:00-06:00,15.487382647333057,495.0,505.10204081632656,520.7237534188934
2025-06-25 06:55:00-06:00,13.986157685694653,495.0,505.10204081632656,520.7237534188934
2025-06-25 07:00:00-06:00,15.375417475764458,495.0,505.10204081632656,520.7237534188934
2025-06-25 07:05:00-06:00,14.486841665418941,495.0,505.10204081632656,520.7237534188934
2025-06-25 07:10:00-06:00,16.188187672857698,495.0,505.10204081632656,520.7237534188934
2025-06-25 07:15:00-06:00,13.840995031386633,495.0,505.10204081632656,520.7237534188934
2025-06-25 07:20:00-06:00,12.903677136881653,495.0,505.10204081632656,520.7237534188934
2025-06-25 07:25:00-06:00,15.627211609630963,495.0,505.10204081632656,520.7237534188934
2025-06-25 07:30:00-06:00,15.50043284892645,495.0,505.10204081632656,520.7237534188934
2025-06-25 07:35:00-06:00,14.930993329258119,495.0,505.10204081632656,520.7237534188934
2025-06-25 07:40:00-06:00,13.602560707328651,495.0,505.10204081632656,520.7237534188934
2025-06-25 07:45:00-06:00,14.42614478451134,495.0,505.10204081632656,520.7237534188934
2025-06-25 07:50:00-06:00,14.109747581172412,495.0,505.10204081632656,520.7237534188934
2025-06-25 07:55:00-06:00,14.857917669193704,495.0,505.10204081632656,520.7237534188934
2025-06-25 08:00:00-06:00,13.060781765184869,495.0,505.10204081632656,520.7237534188934
2025-06-25 08:05:00-06:00,15.304518657508366,495.0,505.10204081632656,520.7237534188934
2025-06-25 08:10:00-06:00,14.687960423593278,495.0,505.10204081632656,520.7237534188934
2025-06-25 08:15:00-06:00,13.445375396243367,495.0,505.10204081632656,520.7237534188934
2025-06-25 08:20:00-06:00,14.862162260680876,495.0,505.10204081632656,520.7237534188934
2025-06-25 08:25:00-06:00,15.15699829379549,495.0,505.10204081632656,520.7237534188934
2025-06-25 08:30:00-06:00,14.484368390942821,495.0,505.10204081632656,520.7237534188934
2025-06-25 08:35:00-06:00,14.839852850631402,495.0,505.10204081632656,520.7237534188934
2025-06-25 08:40:00-06:00,14.705684918567679,495.0,505.10204081632656,520.7237534188934
2025-06-25 08:45:00-06:00,13.808457601083198,495.0,505.10204081632656,520.7237534188934
2025-06-25 08:50:00-06:00,13.301718918324834,495.0,505.10204081632656,520.7237534188934
2025-06-25 08:55:00-06:00,14.094737950095071,495.0,505.10204081632656,520.7237534188934
2025-06-25 09:00:00-06:00,12.543075623371106,495.0,505.10204081632656,520.7237534188934
2025-06-25 09:05:00-06:00,14.997431115062655,495.0,505.10204081632656,520.7237534188934
2025-06-25 09:10:00-06:00,12.447240688741466,495.0,505.10204081632656,520.7237534188934
2025-06-25 09:15:00-06:00,14.599902758930426,495.0,505.10204081632656,520.7237534188934
2025-06-25 09:20:00-06:00,12.945930367313727,495.0,505.10204081632656,520.7237534188934
2025-06-25 09:25:00-06:00,14.184705207920551,495.0,505.10204081632656,520.7237534188934
2025-06-25 09:30:00-06:00,13.499755097701472,495.0,505.10204081632656,520.7237534188934
2025-06-25 09:35:00-06:00,12.863561434761525,495.0,505.10204081632656,520.7237534188934
2025-06-25 09:40:00-06:00,12.248166780942132,495.0,505.10204081632656,520.7237534188934
2025-06-25 09:45:00-06:00,15.358068812734377,495.0,505.10204081632656,520.7237534188934
2025-06-25 09:50:00-06:00,11.436949350054947,464.03221425302206,473.5022594418592,488.14665921841157
2025-06-25 09:55:00-06:00,13.78417714262318,495.0,505.10204081632656,520.7237534188934
2025-06-25 10:00:00-06:00,12.971805546340901,495.0,505.10204081632656,520.7237534188934
2025-06-25 10:05:00-06:00,13.036417620737158,495.0,505.10204081632656,520.7237534188934
2025-06-25 10:10:00-06:00,13.365862605071483,495.0,505.10204081632656,520.7237534188934
2025-06-25 10:15:00-06:00,11.653995490350415,475.9697519692728,485.68342037680895,500.7045570894938
2025-06-25 10:20:00-06:00,11.89594630232827,489.27704662805485,499.262292477607,514.7033943068113
2025-06-25 10:25:00-06:00,10.666190684330104,421.6404876381558,430.24539554913855,443.55195417436965
2025-06-25 10:30:00-06:00,12.525436378922087,495.0,505.10204081632656,520.7237534188934
2025-06-25 10:35:00-06:00,12.098940263693224,495.0,505.10204081632656,520.7237534188934
2025-06-25 10:40:00-06:00,12.059055793027698,495.0,505.10204081632656,520.7237534188934
2025-06-25 10:45:00-06:00,12.969390758859868,495.0,505.10204081632656,520.7237534188934
2025-06-25 10:50:00-06:00,12.841469167716708,495.0,505.10204081632656,520.7237534188934
2025-06-25 10:55:00-06:00,11.853956816448667,486.9676249046767,496.90573969864977,512.2739584522162
2025-06-25 11:00:00-06:00,9.680391679584021,367.4215423771212,374.9199412011441,386.5154033001486
2025-06-25 11:05:00-06:00,12.06966219127185,495.0,505.10204081632656,520.7237534188934
2025-06-25 11:10:00-06:00,10.876236713010332,433.19301921556826,442.03369307711046,455.7048382238252
2025-06-25 11:15:00-06:00,8.174855346270016,284.6170440448509,290.4255551478071,299.40778881217227
2025-06-25 11:20:00-06:00,9.951668903266407,382.3417896796524,390.1446833465841,402.2110137593651
2025-06-25 11:25:00-06:00,11.756385090226786,481.6011799624733,491.4297754719115,506.6286345071253
2025-06-25 11:30:00-06:00,9.159490394468245,338.7719716957535,345.6856854038301,356.3769952616805
2025-06-25 11:35:00-06:00,9.174761862687271,339.61190244779993,346.54275759979583,357.26057484515036
2025-06-25 11:40:00-06:00,9.337206255193392,348.54634403563654,355.65953473024143,366.6593141548881
2025-06-25 11:45:00-06:00,9.323550010231138,347.79525056271257,354.8931128190944,365.8691884732932
2025-06-25 11:50:00-06:00,9.014916286347606,330.8203957491184,337.5718323970596,348.0121983474841
2025-06-25 11:55:00-06:00,10.437561658769265,409.0658912323096,417.41417472684645,430.32389147097575
2025-06-25 12:00:00-06:00,10.292980418891949,401.11392303905717,409.2999214684257,421.9586819262121
2025-06-25 12:05:00-06:00,7.491490862296706,247.0319974263188,252.07346676154984,259.8695533624225
2025-06-25 12:10:00-06:00,10.349673521585254,404.232043687189,412.48167723182553,425.2388425070366
2025-06-25 12:15:00-06:00,8.50493034446543,302.77116894559873,308.95017239346816,318.5053323644002
2025-06-25 12:20:00-06:00,9.395537536507899,351.7545645079344,358.93322908972897,370.034256793535
2025-06-25 12:25:00-06:00,8.963973284097078,328.0185306253393,334.712786352387,345.06472819833715
2025-06-25 12:30:00-06:00,7.692439818754892,258.08419003151903,263.3512143178766,271.4960972349243
2025-06-25 12:35:00-06:00,8.909340761160806,325.0137418638443,331.6466753712697,341.90378904254607
2025-06-25 12:40:00-06:00,10.429484753911993,408.6216614651596,416.96087904608123,429.85657633616626
2025-06-25 12:45:00-06:00,7.543146413027023,249.87305271648628,254.97250277192478,262.85825028033486
2025-06-25 12:50:00-06:00,10.351924706139814,404.35585883768977,412.6080192221324,425.3690919815798
2025-06-25 12:55:00-06:00,10.826714866944801,430.46931768196407,439.2544057979226,452.8395936061058
2025-06-25 13:00:00-06:00,8.22655169423347,287.46034318284086,293.32688079881723,302.3988461843477
2025-06-25 13:05:00-06:00,8.581023746383371,306.95630605108545,313.22072046029126,322.9079592374137
2025-06-25 13:10:00-06:00,8.323460602873668,292.7903331580518,298.7656460796447,308.00582070066463
2025-06-25 13:15:00-06:00,8.753534958632608,316.4444227247934,322.9024721681566,332.8891465651099
2025-06-25 13:20:00-06:00,8.58899115915057,307.3945137532814,313.66787117681775,323.3689393575441
2025-06-25 13:25:00-06:00,8.850384729710381,321.771160134071,328.33791850415406,338.49269948881863
2025-06-25 13:30:00-06:00,9.406900683022629,352.3795375662446,359.5709567002496,370.6917079384017
2025-06-25 13:35:00-06:00,6.614846075254016,198.81653413897092,202.87401442752136,209.14846848198079
2025-06-25 13:40:00-06:00,8.658713575719407,311.2292466645674,317.58086394343616,327.40295251900636
2025-06-25 13:45:00-06:00,6.442450705867851,189.3347888227318,193.1987641048284,199.17398361322515
2025-06-25 13:50:00-06:00,7.058161875204051,223.19890313622278,227.75398279206408,234.79792040418977
2025-06-25 13:55:00-06:00,8.149367118682228,283.21519152752256,288.99509339543124,297.93308597467137
2025-06-25 14:00:00-06:00,7.547365560194044,250.1051058106724,255.20929164354328,263.1023625191168
2025-06-25 14:05:00-06:00,7.052137185928085,222.86754522604463,227.41586247555574,234.4493427583049
2025-06-25 14:10:00-06:00,7.716272163534213,259.39496899438177,264.68874387181813,272.87499368228674
2025-06-25 14:15:00-06:00,9.336034166477537,348.4818791562645,355.59375424108623,366.5914992176147
2025-06-25 14:20:00-06:00,7.050548372154752,222.78016046851138,227.32669435562383,234.35741686146787
2025-06-25 14:25:00-06:00,6.199456599434756,175.97011296891156,179.56133976419548,185.1147832620572
2025-06-25 14:30:00-06:00,8.709627110386984,314.0294910712841,320.43825619518793,330.3487177269979
2025-06-25 14:35:00-06:00,6.133036381916164,172.31700100538907,175.83367449529496,181.27182937659273
2025-06-25 14:40:00-06:00,5.736558287411059,150.51070580760828,153.5823528649064,158.33232254114063
2025-06-25 14:45:00-06:00,7.803611717272885,264.1986444500087,269.59045352041704,277.9283025983681
2025-06-25 14:50:00-06:00,6.006808210045843,165.3744515525214,168.7494403597157,173.96849521620175
2025-06-25 14:55:00-06:00,6.103862257863441,170.7124241824893,174.1963512066217,179.58386722332133
2025-06-25 15:00:00-06:00,6.391379009869308,186.52584554281196,190.33249545184893,196.21906747613292
2025-06-25 15:05:00-06:00,6.077711280004847,169.27412040026658,172.7286942859863,178.0708188515323
2025-06-25 15:10:00-06:00,7.280320837461897,235.41764606040434,240.2220878167391,247.6516369244733
2025-06-25 15:15:00-06:00,6.695760979072217,203.26685384897192,207.41515698874687,213.83005875128543
2025-06-25 15:20:00-06:00,6.999566929380324,219.97618111591783,224.46549093461005,231.40772261300006
2025-06-25 15:25:00-06:00,7.316892815882271,237.42910487352492,242.2745968097193,249.7676255770302
2025-06-25 15:30:00-06:00,7.149264893599435,228.20956914796895,232.86690729384586,240.06897659159367
2025-06-25 15:35:00-06:00,6.5834957665330816,197.09226715931948,201.11455832583624,207.3345962122023
2025-06-25 15:40:00-06:00,7.498138512171676,247.39761816944218,252.44654915249205,260.25417438401246
2025-06-25 15:45:00-06:00,4.634925302681246,89.92089164746854,91.75601188517199,94.59382668574432
2025-06-25 15:50:00-06:00,5.857094339921654,157.14018869569102,160.3471313221337,165.3063209506533
2025-06-25 15:55:00-06:00,4.24307489742046,68.36911935812529,69.76440750829111,71.92206959617641
2025-06-25 16:00:00-06:00,5.885223173750056,158.6872745562531,161.92579036352356,166.9338044984779
2025-06-25 16:05:00-06:00,6.287213958370988,180.7967677104044,184.48649766367797,190.1922656326577
2025-06-25 16:10:00-06:00,5.8934963046851685,159.14229675768428,162.39009873233093,167.4124729199288
2025-06-25 16:15:00-06:00,5.511656189555217,138.14109042553696,140.9602963525887,145.31989314699865
2025-06-25 16:20:00-06:00,4.724365654858927,94.84011101724097,96.77562348698059,99.76868400719648
2025-06-25 16:25:00-06:00,5.5740491981836735,141.57270590010205,144.4619447960225,148.92983999589947
2025-06-25 16:30:00-06:00,5.078474828110304,114.31611554606671,116.64909749598645,120.25680154225408
2025-06-25 16:35:00-06:00,4.076055872544215,59.18307298993182,60.39089080605289,62.258650315518445
2025-06-25 16:40:00-06:00,5.594041427441205,142.67227850926628,145.58395766251658,150.0865542912542
2025-06-25 16:45:00-06:00,5.702264097369825,148.62452535534035,151.65767893402077,156.34812261239256
2025-06-25 16:50:00-06:00,6.44417535480253,189.42964451413914,193.2955556266726,199.27376868729135
2025-06-25 16:55:00-06:00,2.9156327025201954,0.0,0.0,0.0
2025-06-25 17:00:00-06:00,7.102674475589901,225.64709615744457,230.25213893616797,237.3733391094515
2025-06-25 17:05:00-06:00,4.475289743546439,81.14093589505413,82.79687336230015,85.35760140443314
2025-06-25 17:10:00-06:00,5.803743118782172,154.2058715330195,157.35293013573417,162.21951560384966
2025-06-25 17:15:00-06:00,4.746284922492245,96.04567073707348,98.00578646640152,101.03689326433147
2025-06-25 17:20:00-06:00,7.201397251422291,231.076848828226,235.79270288594492,243.0852607071597
2025-06-25 17:25:00-06:00,4.97833894506018,108.80864197830991,111.02922650847951,114.46312011183456
2025-06-25 17:30:00-06:00,5.380175698436128,130.90966341398703,133.58128919794598,137.71266927623296
2025-06-25 17:35:00-06:00,6.018664902012818,166.026569610705,169.414866949699,174.65450200999896
2025-06-25 17:40:00-06:00,5.549063184598794,140.1984751529337,143.05966852340174,147.4841943540224
2025-06-25 17:45:00-06:00,4.440884186533964,79.24863025936801,80.86594924425309,83.36695798376607
2025-06-25 17:50:00-06:00,6.514974217329014,193.32358195309575,197.26896117662832,203.370063068689
2025-06-25 17:55:00-06:00,4.621514513634544,89.18329824989992,91.00336556112238,93.81790264033235
2025-06-25 18:00:00-06:00,3.944677807040867,51.95727938724769,53.01763202780377,54.65735260598327
2025-06-25 18:05:00-06:00,2.7510404928535594,0.0,0.0,0.0
2025-06-25 18:10:00-06:00,6.348185475757592,184.15020116666759,187.9083685374159,193.7199675643463
2025-06-25 18:15:00-06:00,6.885369175450874,213.69530464979806,218.05643331612046,224.80044671764998
2025-06-25 18:20:00-06:00,4.508169497524905,82.9493223638698,84.64216567741818,87.25996461589503
2025-06-25 18:25:00-06:00,5.754972259444158,151.5234742694287,154.6157900708456,159.39772172252125
2025-06-25 18:30:00-06:00,4.760210875905238,96.81159817478809,98.78734507631438,101.84262379001483
2025-06-25 18:35:00-06:00,5.684185395368524,147.6301967452688,150.64305790333555,155.30212154983047
2025-06-25 18:40:00-06:00,5.0568351444895505,113.12593294692526,115.43462545604619,119.00476851138782
2025-06-25 18:45:00-06:00,3.9285495642914556,51.07022603603006,52.11247554696945,53.72420159481387
2025-06-25 18:50:00-06:00,6.878061834858238,213.2934009172031,217.6463274665338,224.3776571819936
2025-06-25 18:55:00-06:00,5.150880933146409,118.29845132305248,120.7127054316862,124.44608807390331
2025-06-25 19:00:00-06:00,5.39465701260975,131.70613569353625,134.39401601381252,138.5505319730026
2025-06-25 19:05:00-06:00,5.005545871959456,110.30502295777008,112.5561458752756,116.03726378894393
2025-06-25 19:10:00-06:00,4.365049168609366,75.07770427351515,76.60990231991342,78.97928074217879
2025-06-25 19:15:00-06:00,4.860005604590084,102.30030825245461,104.38806964536185,107.61656664470294
2025-06-25 19:20:00-06:00,5.014749269450667,110.8112098197867,113.072663081415,116.56975575403608
2025-06-25 19:25:00-06:00,6.0823395321810025,169.52867426995516,172.98844313260727,178.33860116763637
2025-06-25 19:30:00-06:00,5.657264472213927,146.149545971766,149.1321897671082,153.74452553310124
2025-06-25 19:35:00-06:00,5.665220603028429,146.5871331665636,149.57870731282,154.20485289981443
2025-06-25 19:40:00-06:00,6.8103436369743156,209.56890003358734,213.8458163608034,220.45960449567363
2025-06-25 19:45:00-06:00,6.306218088177281,181.84199484975045,185.5530559691331,191.29181027745682
2025-06-25 19:50:00-06:00,7.191833226245798,230.5508274435189,235.25594637093764,242.53190347519345
2025-06-25 19:55:00-06:00,5.782653716238609,153.04595439312348,156.16934121747295,160.99932084275562
2025-06-25 20:00:00-06:00,5.146540552240113,118.05973037320622,120.46911262572064,124.1949614698151
2025-06-25 20:05:00-06:00,6.232159101816455,177.76875059990505,181.39668428561737,187.00689101610038
2025-06-25 20:10:00-06:00,5.612493849566007,143.68716172613037,146.6195527817657,151.15417812553164
2025-06-25 20:15:00-06:00,5.943134107448974,161.87237590969355,165.17589378540157,170.28442658288822
2025-06-25 20:20:00-06:00,4.671321178002268,91.92266479012473,93.7986375409436,96.69962633086969
2025-06-25 20:25:00-06:00,7.2502988084683295,233.76643446575812,238.53717802628378,245.91461652194207
2025-06-25 20:30:00-06:00,5.223698117115029,122.30339644132661,124.79938412380267,128.65915889051823
2025-06-25 20:35:00-06:00,5.492612547632698,137.0936901197984,139.8915205304065,144.21806240248094
2025-06-25 20:40:00-06:00,6.2018817831868365,176.103498075276,179.69744701558778,185.2551000160699
2025-06-25 20:45:00-06:00,4.8823890768550395,103.53139922702718,105.64428492553793,108.91163394385354
2025-06-25 20:50:00-06:00,6.09656607275402,170.3111340014711,173.78687143007255,179.16172312378615
2025-06-25 20:55:00-06:00,6.54987540053286,195.24314702930735,199.2277010503136,205.3893825260965
2025-06-25 21:00:00-06:00,6.43773264256961,189.07529534132857,192.9339748380904,198.90100498772205
2025-06-25 21:05:00-06:00,7.3748060937083855,240.6143351539612,245.52483178975635,253.1183832884086
2025-06-25 21:10:00-06:00,6.658241852567463,201.2033018912105,205.309491725725,211.65926982033506
2025-06-25 21:15:00-06:00,5.911926116795684,160.15593642376263,163.42442492220673,168.47878857959458
2025-06-25 21:20:00-06:00,5.838036887343412,156.09202880388767,159.27758041213028,164.20369114652607
2025-06-25 21:25:00-06:00,6.192909345069445,175.61001397881952,179.19389181512196,184.73597094342472
2025-06-25 21:30:00-06:00,6.883440773885839,213.58924256372114,217.94820669767464,224.68887288420066
2025-06-25 21:35:00-06:00,6.0543010637161485,167.98655850438814,171.4148556167226,176.71634599662124
2025-06-25 21:40:00-06:00,8.828773251511883,320.58252883315356,327.1250294215853,337.24229837276835
2025-06-25 21:45:00-06:00,8.737482084440888,315.5615146442489,322.00154555535596,331.96035624263504
2025-06-25 21:50:00-06:00,8.040942607101641,277.2518433905903,282.91004427611256,291.65983945990985
2025-06-25 21:55:00-06:00,6.958608331844717,217.72345825145942,222.1667941341423,229.03793209705393
2025-06-25 22:00:00-06:00,8.565427874389547,306.0985330914251,312.34544193002563,322.0056102371398
2025-06-25 22:05:00-06:00,7.728051765773541,260.0428471175448,265.34984399749465,273.5565402036027
2025-06-25 22:10:00-06:00,6.202052973453296,176.11291353993127,179.70705463258292,185.2650047758587
2025-06-25 22:15:00-06:00,4.74225867788219,95.82422728352044,97.77982375869433,100.80394201927251
2025-06-25 22:20:00-06:00,8.57181311823962,306.44972150317915,312.7037974522237,322.37504891981825
2025-06-25 22:25:00-06:00,8.143861347966913,282.91237413818027,288.68609605936757,297.6145320199666
2025-06-25 22:30:00-06:00,8.005719315201729,275.3145623360951,280.93322687356647,289.6218833748108
2025-06-25 22:35:00-06:00,8.618169421103184,308.9993181606751,315.3054266945665,325.05714092223354
2025-06-25 22:40:00-06:00,8.68870251999443,312.8786385996937,319.26391693846296,329.13805869944633
2025-06-25 22:45:00-06:00,9.13630870493618,337.49697877148986,344.384672215806,355.0357445523773
2025-06-25 22:50:00-06:00,7.535542789254854,249.45485340901698,254.54576878471119,262.4183183347538
2025-06-25 22:55:00-06:00,10.692119769924448,423.06658734584465,431.70059933249456,445.0521642603037
2025-06-25 23:00:00-06:00,6.673785026763976,202.05817647201866,206.18181272654965,212.55856982118522
2025-06-25 23:05:00-06:00,10.165213811200188,394.08675961601045,402.1293465469494,414.5663366463396
2025-06-25 23:10:00-06:00,10.489261318998523,411.90937254491877,420.31568627032533,433.3151404848715
2025-06-25 23:15:00-06:00,9.714761745058933,369.31189597824135,376.848873447185,388.5039932445206
2025-06-25 23:20:00-06:00,9.4835526657561,356.5953966165855,363.8728536903934,375.12665328906536
2025-06-25 23:25:00-06:00,8.769147181251174,317.3030949688146,323.77866833552514,333.7924415830156
2025-06-25 23:30:00-06:00,9.760137453095492,371.8075599202521,379.3954693063797,391.1293498003915
2025-06-25 23:35:00-06:00,9.231627693653927,342.7395231509659,349.734207296904,360.550729172066
2025-06-25 23:40:00-06:00,8.704814462590893,313.7647954424991,320.168158614795,330.0702666131907
2025-06-25 23:45:00-06:00,9.688138589961685,367.8476224478927,375.35471678356396,386.96362555006596
2025-06-25 23:50:00-06:00,8.74647847330986,316.05631603204233,322.50644493065545,332.4808710625314
2025-06-25 23:55:00-06:00,10.343632981037935,403.8998139570864,412.1426673031493,424.8893477352055
